TimeUS,time_s,instance,lat_deg,lon_deg,alt_m,speed_mps,vz_mps,status,nsats,hdop,seg_m,cum_dist_m,gps_dt_s,east_m,north_m,up_m
90814610,39.999984,0,-35.372039,149.165106,753.35,33.28200149536133,75.03300476074219,6,10,1.21,6.6413333899380484,975.7591946739973,0.1999319999999969,-11.942128355951382,-973.5782719276438,168.42544341881467
91014543,40.199917,0,-35.3720979,149.1651041,738.2,33.00100326538086,76.13200378417969,6,10,1.21,6.5516464701582855,982.3108411441556,0.19993300000000147,-12.114769991626275,-980.1115130043806,153.27443907736023
91214476,40.39985,0,-35.3721564,149.1651026,722.83,32.04500198364258,77.50200653076172,6,10,1.21,6.50632483540589,988.8171659795614,0.19993300000000147,-12.251056908148882,-986.6003047992391,137.90343497642033
91414409,40.599783,0,-35.3722145,149.1651007,707.26,31.821001052856445,78.54900360107422,6,10,1.21,6.462721702578288,995.2798876821397,0.19993300000000147,-12.423695816568426,-993.0446501810748,122.3324311138499
91614342,40.799716,0,-35.3722716,149.1650986,691.45,32.06500244140625,79.38300323486328,6,10,1.21,6.352084680635424,1001.6319723627752,0.19993299999999437,-12.614509843704269,-999.377966870008,106.52143812644829
91814274,40.999648,0,-35.3723279,149.165097,675.43,31.499000549316406,80.52000427246094,6,10,1.21,6.261955023170954,1007.8939273859461,0.199932000000004,-12.759881188347038,-1005.6224514692706,90.50045295899622
92014207,41.199581,0,-35.3723839,149.1650955,659.21,30.53900146484375,81.78800201416016,6,10,1.21,6.228400961380879,1014.122328347327,0.19993300000000147,-12.89616304107281,-1011.8335851256072,74.27946697411312
92214140,41.399514,0,-35.3724395,149.1650937,642.8,30.376001358032227,82.73700714111328,6,10,1.21,6.184591684462245,1020.3069200317892,0.19993300000000147,-13.059708217432785,-1018.0002732959547,57.86848197083759
92414073,41.599447,0,-35.3724941,149.1650916,626.17,30.668001174926758,83.49800109863281,6,10,1.21,6.0742279794572855,1026.3811480112465,0.19993299999999437,-13.250516470139729,-1024.055935936847,41.23750880374837
92614006,41.79938,0,-35.3725478,149.16509,609.32,30.29100227355957,84.48300170898438,6,10,1.21,5.972929552414492,1032.3540775636611,0.19993300000000147,-13.395882585655983,-1030.0116689850324,24.386546140079588
92814938,42.000312,0,-35.3726014,149.1650886,592.26,29.295001983642578,85.66900634765625,6,10,1.21,5.961399654961655,1038.3154772186228,0.20093200000000166,-13.52307113670625,-1035.956240480835,7.325579742484933
93014871,42.200245,0,-35.3726545,149.165087,575.02,28.692001342773438,86.69700622558594,6,10,1.21,5.906232495149197,1044.221709713772,0.19993300000000147,-13.668434648966354,-1041.8452719135207,-9.915383158657448
93214804,42.400178,0,-35.3727068,149.1650851,557.63,28.862001419067383,87.44700622558594,6,10,1.21,5.8180456658606,1050.0397553796327,0.19993299999999437,-13.841061070537648,-1047.645481047116,-27.30633694810797
93414737,42.600111,0,-35.3727583,149.1650832,540.05,29.069002151489258,88.16700744628906,6,10,1.21,5.729129330508693,1055.7688847101413,0.19993300000000147,-14.013686052011906,-1053.3568615309111,-44.88728132184622
93614669,42.800043,0,-35.372809,149.1650817,522.28,28.604001998901367,89.09000396728516,6,10,1.21,5.639223032929553,1061.4081077430708,0.199932000000004,-14.149957729242487,-1058.97941352702,-62.65821596117934
93814602,42.999976,0,-35.3728593,149.1650804,504.34,27.636001586914062,90.1510009765625,6,10,1.21,5.594346661799046,1067.00245440487,0.19993299999999437,-14.268052307556502,-1064.5575231400144,-80.59914810265997
94014535,43.199909,0,-35.3729091,149.165079,486.25,26.899002075195312,91.11700439453125,6,10,1.21,5.53896202868577,1072.5414164335557,0.19993300000000147,-14.39523372434195,-1070.0800981132415,-98.69007582003161
94214468,43.399842,0,-35.3729584,149.1650773,467.98,26.82400131225586,91.86900329589844,6,10,1.21,5.484076405080083,1078.0254928386357,0.19993300000000147,-14.549677548831994,-1075.5471334827757,-116.9609990099346
94414401,43.599775,0,-35.373007,149.1650755,449.55,27.10900115966797,92.49900817871094,6,10,1.21,5.406537243873286,1083.432030082509,0.19993300000000147,-14.713207896634287,-1080.936441579028,-135.39191371765145
94614333,43.799707,0,-35.3730548,149.1650738,430.95,27.155000686645508,93.18400573730469,6,10,1.21,5.317351968073416,1088.7493820505824,0.1999319999999969,-14.867649052215654,-1086.2369254379335,-153.9928178067379
94814266,43.99964,0,-35.3731018,149.1650723,412.19,26.66200065612793,94.00800323486328,6,10,1.21,5.227930876736967,1093.9773129273194,0.19993300000000147,-15.003913351967753,-1091.448587111777,-172.75371103490744
95014199,44.199573,0,-35.3731485,149.165071,393.28,25.78900146484375,94.92000579833984,6,10,1.21,5.19414062330756,1099.171453550627,0.19993300000000147,-15.12200090675168,-1096.6269058571604,-191.66460274906387
95214132,44.399506,0,-35.3731948,149.1650698,374.24,24.96000099182129,95.79700469970703,6,10,1.21,5.149474654471432,1104.3209282050984,0.19993300000000147,-15.230999684944209,-1101.76078968833,-210.70549096938078
95414065,44.599439,0,-35.3732405,149.1650684,355.04,24.5260009765625,96.5510025024414,6,10,1.21,5.083193285554394,1109.4041214906529,0.19993299999999437,-15.358172771318948,-1106.8280427889429,-229.90637178782197
95613997,44.799371,0,-35.3732856,149.1650668,335.7,24.532001495361328,97.1780014038086,6,10,1.21,5.016989004937934,1114.4211104955907,0.199932000000004,-15.503520009679448,-1111.8286688743342,-249.24724504514433
95814930,45.000304,0,-35.3733301,149.1650652,316.15,24.73000144958496,97.74500274658203,6,10,1.21,4.9503003197368285,1119.3714108153276,0.20093299999999914,-15.648865808761002,-1116.7626558930756,-268.79811054209614
96014863,45.200237,0,-35.373374,149.1650636,296.48,24.83500099182129,98.32100677490234,6,10,1.21,4.883612406703294,1124.255023222031,0.19993300000000147,-15.794210375471323,-1121.630019848199,-288.46896812379174
96214795,45.400169,0,-35.3734171,149.1650622,276.72,24.667001724243164,98.95100402832031,6,10,1.21,4.794182059227708,1129.0492052812588,0.1999319999999969,-15.92137873204598,-1126.408575913687,-308.2298136614206
96414728,45.600102,0,-35.3734597,149.1650609,256.83,24.183000564575195,99.64500427246094,6,10,1.21,4.738370105776422,1133.787575387035,0.19993300000000147,-16.039458426793146,-1131.1316031814706,-328.12065289668027
96614661,45.800035,0,-35.3735018,149.1650596,236.8,23.48200035095215,100.37400817871094,6,10,1.21,4.68279004885853,1138.4703654358937,0.19993300000000147,-16.15753700669029,-1135.7991001113367,-348.15148572731283
96814594,45.999968,0,-35.3735433,149.1650585,216.66,22.72800064086914,101.09700775146484,6,10,1.21,4.615667107133216,1143.086032543027,0.19993300000000147,-16.257439672663565,-1140.399977146188,-368.2923099980899
97014527,46.199901,0,-35.3735845,149.1650573,196.39,22.076000213623047,101.77900695800781,6,10,1.21,4.582522777089597,1147.6685553201166,0.19993299999999437,-16.366428745231133,-1144.9675163824545,-388.56313162628004
97214459,46.399833,0,-35.3736251,149.165056,176.01,21.626001358032227,102.40100860595703,6,10,1.21,4.516052450055689,1152.1846077701723,0.199932000000004,-16.484504230789526,-1149.468436321849,-408.9439445212337
97414392,46.599766,0,-35.3736652,149.1650547,155.51,21.3960018157959,102.96400451660156,6,10,1.21,4.46047416069808,1156.6450819308704,0.19993300000000147,-16.60257863380218,-1153.913830554622,-429.44475053377914
97614325,46.799699,0,-35.3737047,149.1650533,134.89,21.34000015258789,103.47700500488281,6,10,1.21,4.394033428607452,1161.0391153594778,0.19993299999999437,-16.729739281843422,-1158.2926044019594,-450.0655475482735
97814258,46.999632,0,-35.3737437,149.165052,114.16,21.37700080871582,103.96100616455078,6,10,1.21,4.338203654436112,1165.3773190139138,0.19993300000000147,-16.847811522020493,-1162.615854999276,-470.796337411575
98014191,47.199565,0,-35.373782,149.1650505,93.32,21.426000595092773,104.43000793457031,6,10,1.21,4.260936701639408,1169.6382557155532,0.19993300000000147,-16.984057220594593,-1166.8613929039973,-491.63711600523135
98214123,47.399497,0,-35.3738199,149.1650492,72.37,21.428001403808594,104.89800262451172,6,10,1.21,4.215935696640527,1173.8541914121938,0.1999319999999969,-17.102127274727422,-1171.0625031964369,-512.5878892111992
98414056,47.59943,0,-35.3738572,149.165048,51.32,21.34800148010254,105.37300872802734,6,10,1.21,4.148997577489316,1178.0031889896832,0.19993300000000147,-17.211109122572623,-1175.1969982967662,-533.6386528626977
98613989,47.799363,0,-35.373894,149.1650468,30.11,21.174001693725586,105.85600280761719,6,10,1.21,4.09341949057047,1182.0966084802537,0.19993300000000147,-17.3200898280964,-1179.2759623512525,-554.8494089113058
98814921,48.000295,0,-35.3739304,149.1650455,8.81,20.917001724243164,106.34500885009766,6,10,1.21,4.049211184849693,1186.1458196651033,0.20093200000000166,-17.43815665465536,-1183.310503414315,-576.1501593420303
99014854,48.200228,0,-35.3739661,149.1650444,-12.53,20.593000411987305,106.8340072631836,6,10,1.21,3.9709115482459576,1190.1167312133493,0.19993300000000147,-17.538048484946444,-1187.2673468806538,-597.4908977784107
99214787,48.400161,0,-35.3740014,149.1650433,-33.97,20.21700096130371,107.32200622558594,6,10,1.21,3.9264477659264916,1194.0431789792758,0.19993299999999437,-17.637939368061552,-1191.1797663000948,-618.9316303610174
99414720,48.600094,0,-35.3740361,149.1650422,-55.51,19.808000564575195,107.80500793457031,6,10,1.21,3.859752706991854,1197.9029316862677,0.19993300000000147,-17.73782935059046,-1195.0255726421271,-640.4723528359339
99614653,48.800027,0,-35.3740705,149.1650412,-77.13,19.385000228881836,108.27800750732422,6,10,1.21,3.8261798780100618,1201.7291115642777,0.19993300000000147,-17.828631446111217,-1198.8380539836032,-662.0930713371724
99814585,48.999959,0,-35.3741044,149.1650401,-98.85,18.96200180053711,108.74100494384766,6,10,1.21,3.7708271656219496,1205.4999387298997,0.1999319999999969,-17.92851960955204,-1202.5950176277356,-683.813781652522
100014518,49.199892,0,-35.3741378,149.1650391,-120.65,18.549001693725586,109.19000244140625,6,10,1.21,3.7150171073157083,1209.2149558372155,0.19993300000000147,-18.019319998654737,-1206.2964677246916,-705.6144836384366
100214451,49.399825,0,-35.3741708,149.1650381,-142.53,18.15300178527832,109.62500762939453,6,10,1.21,3.6705525447323537,1212.8855083819478,0.19993300000000147,-18.110119555372535,-1209.9534992175859,-727.4951793307923
100414384,49.599758,0,-35.3742033,149.1650371,-164.49,17.777000427246094,110.04700469970703,6,10,1.21,3.6149723044134436,1216.5004806863612,0.19993300000000147,-18.200918298957504,-1213.5550179669153,-749.4558665370934
100614317,49.799691,0,-35.3742353,149.165036,-186.53,17.42300033569336,110.4540023803711,6,10,1.21,3.5596350963061867,1220.0601157826675,0.19993300000000147,-18.30080302239594,-1217.1010244329632,-771.4965451882099
100814249,49.999623,0,-35.3742669,149.165035,-208.65,17.09200096130371,110.84900665283203,6,10,1.21,3.5149292469802176,1223.5750450296478,0.1999319999999969,-18.391600077934754,-1220.602613397654,-793.6172172682939
101014182,50.199556,0,-35.3742981,149.165034,-230.84,16.7810001373291,111.2300033569336,6,10,1.21,3.4704662635704655,1227.0455112932182,0.19993300000000147,-18.48239632251989,-1224.059787134742,-815.8078827328682
101214115,50.399489,0,-35.3743288,149.165033,-253.11,16.48900032043457,111.60000610351562,6,10,1.21,3.414888086878091,1230.4603993800963,0.19993300000000147,-18.573191746805264,-1227.4614497635412,-838.0785393660685
101414048,50.599422,0,-35.3743591,149.1650321,-275.46,16.216001510620117,111.9580078125,6,10,1.21,3.3701942871599906,1233.8305936672564,0.19993299999999437,-18.65489967365454,-1230.8186959800014,-860.4291891982571
101613981,50.799355,0,-35.3743891,149.1650311,-297.92,15.969000816345215,112.30500793457031,6,10,1.21,3.3370797144582447,1237.1676733817146,0.19993300000000147,-18.745693329295364,-1234.142614562944,-882.8898343685946
101814913,51.000287,0,-35.3744186,149.1650301,-320.46,15.738000869750977,112.64100646972656,6,10,1.21,3.2815031227800393,1240.4491765044947,0.20093200000000166,-18.83648616074538,-1237.4110231430038,-905.4304704765334
102014846,51.20022,0,-35.3744475,149.1650291,-343.01,15.511000633239746,112.96700286865234,6,10,1.21,3.2148121650551817,1243.66398866955,0.19993300000000147,-18.927278395065855,-1240.6128417024477,-927.9810952751661
102214779,51.400153,0,-35.374476,149.1650282,-365.62,15.30000114440918,113.28400421142578,6,10,1.21,3.17010579676603,1246.834094466316,0.19993300000000147,-19.008983325791974,-1243.7702493436457,-950.5917129768351
102414712,51.600086,0,-35.3745043,149.1650272,-388.29,15.106000900268555,113.59100341796875,6,10,1.21,3.148122307381264,1249.9822167736972,0.19993299999999437,-19.09977396184763,-1246.9054346211353,-973.2623279194888
102614644,51.800018,0,-35.374532,149.1650263,-411.02,14.928000450134277,113.88800811767578,6,10,1.21,3.081180180049778,1253.063396953747,0.199932000000004,-19.181477412141362,-1249.974021538099,-995.9929312935589
102814577,51.999951,0,-35.3745593,149.1650254,-433.82,14.767001152038574,114.1760025024414,6,10,1.21,3.0367180371132494,1256.1001149908604,0.19993300000000147,-19.263180108874508,-1252.998196740688,-1018.793527400095
103014510,52.199884,0,-35.3745863,149.1650244,-456.68,14.624000549316406,114.45500183105469,6,10,1.21,3.0036317481778068,1259.1037467390383,0.19993299999999437,-19.35396842529383,-1255.9890565516232,-1041.6541183963243
